guest asm,,,,,,,,,,operand encoding (Intel syntax),,,,,,operand types (Intel syntax),,,,,host asm,,,,
name,opcode,vec pfx,prefix,escape,width,dst_w,tuple,mask,misc,E_class,dst_e,src1_e,src2_e,src3_e,src4_e,dst_t,src1_t,src2_t,src3_t,src4_t,asm-> IR function,IR,mult,param,IR->asm
VPMOVUSQW,0x14,EVEX,PFX_F3,ESC_0F38,W0,W_16,QuarterMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I64,Ity_V256,,,,m_I64U_to_I16U_sat,Iop_INVALID,4,,
VPMOVUSQW,0x14,EVEX,PFX_F3,ESC_0F38,W0,W_16,QuarterMem,MASK_FULL,,E6,rmE,rG,,,,Ity_V128,Ity_V512,,,,m_I64U_to_I16U_sat,Iop_INVALID,8,,
VPEXTRW,0x15,EVEX,PFX_66,ESC_0F3A,WIG,W_16,Tuple1Scalar,MASK_NONE,,E9NF,imE,rG,imm8,,,Ity_I16,Ity_V128,Ity_I8,,,NULL,Iop_INVALID,,,
VUNPCKHPS,0x15,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,,,Ity_V128,Ity_V128,Ity_V128,,,math_UNPCKxPS_128,Iop_INVALID,,1,
VUNPCKHPS,0x15,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,,,Ity_V256,Ity_V256,Ity_V256,,,math_UNPCKxPS_256,Iop_INVALID,,1,
VUNPCKHPS,0x15,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,,,Ity_V512,Ity_V512,Ity_V512,,,math_UNPCKxPS_256,Iop_INVALID,2,1,
VUNPCKHPD,0x15,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,,,Ity_V128,Ity_V128,Ity_V128,,,math_UNPCKxPD_128,Iop_INVALID,,1,
VUNPCKHPD,0x15,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,,,Ity_V256,Ity_V256,Ity_V256,,,math_UNPCKxPD_256,Iop_INVALID,,1,
VUNPCKHPD,0x15,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,,,Ity_V512,Ity_V512,Ity_V512,,,math_UNPCKxPD_256,Iop_INVALID,2,1,
VPROLVD,0x15,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,m_RotateLeft32,Iop_INVALID,4,,
VPROLVD,0x15,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,m_RotateLeft32,Iop_INVALID,8,,
VPROLVD,0x15,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,m_RotateLeft32,Iop_INVALID,16,,
VPROLVQ,0x15,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,m_RotateLeft64,Iop_INVALID,2,,
VPROLVQ,0x15,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,m_RotateLeft64,Iop_INVALID,4,,
VPROLVQ,0x15,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,m_RotateLeft64,Iop_INVALID,8,,
VPMOVUSQD,0x15,EVEX,PFX_F3,ESC_0F38,W0,W_32,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I64,Ity_V128,,,,m_I64U_to_I32U_sat,Iop_INVALID,2,,
VPMOVUSQD,0x15,EVEX,PFX_F3,ESC_0F38,W0,W_32,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_V128,Ity_V256,,,,m_I64U_to_I32U_sat,Iop_INVALID,4,,
VPMOVUSQD,0x15,EVEX,PFX_F3,ESC_0F38,W0,W_32,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_V256,Ity_V512,,,,m_I64U_to_I32U_sat,Iop_INVALID,8,,
VMOVLHPS,0x16,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVectorMem,MASK_NONE,,E7NM128,rG,rV,rE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,,
VMOVHPS,0x16,EVEX,PFX_NA,ESC_0F,W0,W_32,Tuple2,MASK_NONE,,E9NF,rG,rV,mE,,,Ity_V128,Ity_V128,Ity_I64,,,NULL,Iop_INVALID,,,
VMOVHPD,0x16,EVEX,PFX_66,ESC_0F,W1,W_64,Tuple1Scalar,MASK_NONE,,E9NF,rG,mE,rV,,,Ity_V128,Ity_I64,Ity_I64,,,NULL,Iop_64HLtoV128,,,LEGACY
VPERMPS,0x16,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_Perm32x8,1,,LEGACY
VPERMPS,0x16,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_Perm32x16,1,,DEFAULT
VPERMPD,0x16,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_Perm64x4,1,,DEFAULT
VPERMPD,0x16,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_Perm64x8,1,,DEFAULT
VPEXTRD,0x16,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple1Scalar,MASK_NONE,,E9NF,imE,rG,imm8,,,Ity_I32,Ity_V128,Ity_I8,,,m_EXTRACT_32,Iop_INVALID,,,
VPEXTRQ,0x16,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple1Scalar,MASK_NONE,,E9NF,imE,rG,imm8,,,Ity_I64,Ity_V128,Ity_I8,,,m_EXTRACT_64,Iop_INVALID,,,
VMOVSHDUP,0x16,EVEX,PFX_F3,ESC_0F,W0,W_32,FullVectorMem,MASK_FULL,,E4NFnb,rG,rmE,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_InterleaveHI32x2,2,,LEGACY
VMOVSHDUP,0x16,EVEX,PFX_F3,ESC_0F,W0,W_32,FullVectorMem,MASK_FULL,,E4NFnb,rG,rmE,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_InterleaveHI32x2,4,,LEGACY
VMOVSHDUP,0x16,EVEX,PFX_F3,ESC_0F,W0,W_32,FullVectorMem,MASK_FULL,,E4NFnb,rG,rmE,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_InterleaveHI32x2,8,,LEGACY
VMOVHPS,0x17,EVEX,PFX_NA,ESC_0F,W0,W_32,Tuple2,MASK_NONE,,E9NF,mE,rG,,,,Ity_I64,Ity_V128,,,,NULL,Iop_V128HIto64,,,LEGACY
VMOVHPD,0x17,EVEX,PFX_66,ESC_0F,W1,W_64,Tuple1Scalar,MASK_NONE,,E9NF,mE,rG,,,,Ity_I64,Ity_V128,,,,NULL,Iop_V128HIto64,,,LEGACY
VEXTRACTPS,0x17,EVEX,PFX_66,ESC_0F3A,WIG,W_32,Tuple1Scalar,MASK_NONE,,E9NF,imE,rG,imm8,,,Ity_I32,Ity_V128,Ity_I8,,,m_EXTRACT_32,Iop_INVALID,,,
VBROADCASTSS,0x18,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V128,Ity_I32,,,,m_Broadcast,Iop_INVALID,,4,
VBROADCASTSS,0x18,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V256,Ity_I32,,,,m_Broadcast,Iop_INVALID,,8,
VBROADCASTSS,0x18,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V512,Ity_I32,,,,m_Broadcast,Iop_INVALID,,16,
VINSERTF32x4,0x18,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple4,MASK_FULL,,E6NF,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V128,Ity_I8,,m_INSERT_128,Iop_INVALID,1,,
VINSERTF32x4,0x18,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple4,MASK_FULL,,E6NF,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V128,Ity_I8,,m_INSERT_128,Iop_INVALID,1,,
VINSERTF64x2,0x18,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple2,MASK_FULL,,E6NF,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V128,Ity_I8,,m_INSERT_128,Iop_INVALID,1,,
VINSERTF64x2,0x18,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple2,MASK_FULL,,E6NF,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V128,Ity_I8,,m_INSERT_128,Iop_INVALID,1,,
VBROADCASTF32x2,0x19,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple2,MASK_FULL,,E6BC,rG,mE,,,,Ity_V256,Ity_I64,,,,m_Broadcast,Iop_INVALID,,4,
VBROADCASTF32x2,0x19,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple2,MASK_FULL,,E6BC,rG,mE,,,,Ity_V512,Ity_I64,,,,m_Broadcast,Iop_INVALID,,8,
VBROADCASTSD,0x19,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V256,Ity_I64,,,,m_Broadcast,Iop_INVALID,,4,
VBROADCASTSD,0x19,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V512,Ity_I64,,,,m_Broadcast,Iop_INVALID,,8,
VEXTRACTF32x4,0x19,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple4,MASK_FULL,,E6NF,rmE,rG,imm8,,,Ity_V128,Ity_V256,Ity_I8,,,m_EXTRACT_128,Iop_INVALID,1,,
VEXTRACTF32x4,0x19,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple4,MASK_FULL,,E6NF,rmE,rG,imm8,,,Ity_V128,Ity_V512,Ity_I8,,,m_EXTRACT_128,Iop_INVALID,1,,
VEXTRACTF64x2,0x19,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple2,MASK_FULL,,E6NF,rmE,rG,imm8,,,Ity_V128,Ity_V256,Ity_I8,,,m_EXTRACT_128,Iop_INVALID,1,,
VEXTRACTF64x2,0x19,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple2,MASK_FULL,,E6NF,rmE,rG,imm8,,,Ity_V128,Ity_V512,Ity_I8,,,m_EXTRACT_128,Iop_INVALID,1,,
VBROADCASTF32x4,0x1A,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple4,MASK_FULL,,E6BC,rG,mE,,,,Ity_V256,Ity_V128,,,,m_Broadcast,Iop_INVALID,,2,
VBROADCASTF32x4,0x1A,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple4,MASK_FULL,,E6BC,rG,mE,,,,Ity_V512,Ity_V128,,,,m_Broadcast,Iop_INVALID,,4,
VBROADCASTF64x2,0x1A,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple2,MASK_FULL,,E6BC,rG,mE,,,,Ity_V256,Ity_V128,,,,m_Broadcast,Iop_INVALID,,2,
VBROADCASTF64x2,0x1A,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple2,MASK_FULL,,E6BC,rG,mE,,,,Ity_V512,Ity_V128,,,,m_Broadcast,Iop_INVALID,,4,
VINSERTF32x8,0x1A,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple8,MASK_FULL,,E6NF,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V256,Ity_I8,,m_INSERT_256,Iop_INVALID,1,,
VINSERTF64x4,0x1A,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple4,MASK_FULL,,E6NF,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V256,Ity_I8,,m_INSERT_256,Iop_INVALID,1,,
VBROADCASTF32x8,0x1B,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple8,MASK_FULL,,E6BC,rG,mE,,,,Ity_V512,Ity_V256,,,,m_Broadcast,Iop_INVALID,,2,
VBROADCASTF64x4,0x1B,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple4,MASK_FULL,,E6BC,rG,mE,,,,Ity_V512,Ity_V256,,,,m_Broadcast,Iop_INVALID,,2,
VEXTRACTF32x8,0x1B,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple8,MASK_FULL,,E6NF,rmE,rG,imm8,,,Ity_V256,Ity_V512,Ity_I8,,,m_EXTRACT_256,Iop_INVALID,1,,
VEXTRACTF64x4,0x1B,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple4,MASK_FULL,,E6NF,rmE,rG,imm8,,,Ity_V256,Ity_V512,Ity_I8,,,m_EXTRACT_256,Iop_INVALID,1,,
VPABSB,0x1C,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rmE,,,,Ity_V128,Ity_V128,,,,m_PABS_64,Iop_INVALID,2,1,
VPABSB,0x1C,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rmE,,,,Ity_V256,Ity_V256,,,,m_PABS_64,Iop_INVALID,4,1,
VPABSB,0x1C,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rmE,,,,Ity_V512,Ity_V512,,,,m_PABS_64,Iop_INVALID,8,1,
VPABSW,0x1D,EVEX,PFX_66,ESC_0F38,W0,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rmE,,,,Ity_V128,Ity_V128,,,,m_PABS_64,Iop_INVALID,2,2,
VPABSW,0x1D,EVEX,PFX_66,ESC_0F38,W0,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rmE,,,,Ity_V256,Ity_V256,,,,m_PABS_64,Iop_INVALID,4,2,
VPABSW,0x1D,EVEX,PFX_66,ESC_0F38,W0,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rmE,,,,Ity_V512,Ity_V512,,,,m_PABS_64,Iop_INVALID,8,2,
VCVTPS2PH,0x1D,EVEX,PFX_66,ESC_0F3A,W0,W_16,HalfMem,MASK_FULL,,E11,rmE,rG,imm8,,,Ity_I64,Ity_V128,Ity_I8,,,m_F32toF16x4,Iop_INVALID,1,,
VCVTPS2PH,0x1D,EVEX,PFX_66,ESC_0F3A,W0,W_16,HalfMem,MASK_FULL,,E11,rmE,rG,imm8,,,Ity_V128,Ity_V256,Ity_I8,,,m_F32toF16x4,Iop_INVALID,2,,
VCVTPS2PH,0x1D,EVEX,PFX_66,ESC_0F3A,W0,W_16,HalfMem,MASK_FULL,,E11,rmE,rG,imm8,,,Ity_V256,Ity_V512,Ity_I8,,,m_F32toF16x4,Iop_INVALID,4,,
VPABSD,0x1E,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V128,Ity_V128,,,,m_PABS_64,Iop_INVALID,2,4,
VPABSD,0x1E,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V256,Ity_V256,,,,m_PABS_64,Iop_INVALID,4,4,
VPABSD,0x1E,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V512,Ity_V512,,,,m_PABS_64,Iop_INVALID,8,4,
VPCMPUD,0x1E,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V128,Ity_V128,Ity_I8,NULL,Iop_Cmp32Ux4,1,,DEFAULT
VPCMPUD,0x1E,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V256,Ity_V256,Ity_I8,NULL,Iop_Cmp32Ux8,1,,DEFAULT
VPCMPUD,0x1E,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V512,Ity_V512,Ity_I8,NULL,Iop_Cmp32Ux16,1,,DEFAULT
VPCMPUQ,0x1E,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V128,Ity_V128,Ity_I8,NULL,Iop_Cmp64Ux2,1,,DEFAULT
VPCMPUQ,0x1E,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V256,Ity_V256,Ity_I8,NULL,Iop_Cmp64Ux4,1,,DEFAULT
VPCMPUQ,0x1E,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V512,Ity_V512,Ity_I8,NULL,Iop_Cmp64Ux8,1,,DEFAULT
VPABSQ,0x1F,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V128,Ity_V128,,,,m_PABS_64,Iop_INVALID,2,8,
VPABSQ,0x1F,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V256,Ity_V256,,,,m_PABS_64,Iop_INVALID,4,8,
VPABSQ,0x1F,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V512,Ity_V512,,,,m_PABS_64,Iop_INVALID,8,8,
VPCMPD,0x1F,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V128,Ity_V128,Ity_I8,NULL,Iop_Cmp32Sx4,1,,DEFAULT
VPCMPD,0x1F,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V256,Ity_V256,Ity_I8,NULL,Iop_Cmp32Sx8,1,,DEFAULT
VPCMPD,0x1F,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V512,Ity_V512,Ity_I8,NULL,Iop_Cmp32Sx16,1,,DEFAULT
VPCMPQ,0x1F,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V128,Ity_V128,Ity_I8,NULL,Iop_Cmp64Sx2,1,,DEFAULT
VPCMPQ,0x1F,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V256,Ity_V256,Ity_I8,NULL,Iop_Cmp64Sx4,1,,DEFAULT
VPCMPQ,0x1F,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,imm8,Ity_I64,Ity_I64,Ity_V512,Ity_V512,Ity_I8,NULL,Iop_Cmp64Sx8,1,,DEFAULT
VPMOVSXBW,0x20,EVEX,PFX_66,ESC_0F38,WIG,W_16,HalfMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V128,Ity_I64,,,,NULL,Iop_8Sto16,8,,LEGACY
VPMOVSXBW,0x20,EVEX,PFX_66,ESC_0F38,WIG,W_16,HalfMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V256,Ity_V128,,,,NULL,Iop_8Sto16,16,,LEGACY
VPMOVSXBW,0x20,EVEX,PFX_66,ESC_0F38,WIG,W_16,HalfMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V512,Ity_V256,,,,NULL,Iop_8Sto16,32,,LEGACY
VPMOVSWB,0x20,EVEX,PFX_F3,ESC_0F38,W0,W_8,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I64,Ity_V128,,,,NULL,Iop_16Sto8x8,1,,DEFAULT
VPMOVSWB,0x20,EVEX,PFX_F3,ESC_0F38,W0,W_8,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_V128,Ity_V256,,,,NULL,Iop_16Sto8x8,2,,DEFAULT
VPMOVSWB,0x20,EVEX,PFX_F3,ESC_0F38,W0,W_8,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_V256,Ity_V512,,,,NULL,Iop_16Sto8x8,4,,DEFAULT
VPINSRB,0x20,EVEX,PFX_66,ESC_0F3A,WIG,W_8,Tuple1Scalar,MASK_NONE,,E9NF,rG,rV,imE,imm8,,Ity_V128,Ity_V128,Ity_I8,Ity_I8,,math_PINSRB_128,Iop_INVALID,,,
VPMOVSXBD,0x21,EVEX,PFX_66,ESC_0F38,WIG,W_32,QuarterMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V128,Ity_I32,,,,NULL,Iop_8Sto32,4,,LEGACY
VPMOVSXBD,0x21,EVEX,PFX_66,ESC_0F38,WIG,W_32,QuarterMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V256,Ity_I64,,,,NULL,Iop_8Sto32,8,,LEGACY
VPMOVSXBD,0x21,EVEX,PFX_66,ESC_0F38,WIG,W_32,QuarterMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V512,Ity_V128,,,,NULL,Iop_8Sto32,16,,LEGACY
VINSERTPS,0x21,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple1Scalar,MASK_NONE,,E9NF,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_I32,Ity_I8,,NULL,Iop_INVALID,,,
VPMOVSDB,0x21,EVEX,PFX_F3,ESC_0F38,W0,W_8,QuarterMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I32,Ity_V128,,,,m_I32S_to_I8S_sat,Iop_INVALID,4,,
VPMOVSDB,0x21,EVEX,PFX_F3,ESC_0F38,W0,W_8,QuarterMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I64,Ity_V256,,,,m_I32S_to_I8S_sat,Iop_INVALID,8,,
VPMOVSDB,0x21,EVEX,PFX_F3,ESC_0F38,W0,W_8,QuarterMem,MASK_FULL,,E6,rmE,rG,,,,Ity_V128,Ity_V512,,,,m_I32S_to_I8S_sat,Iop_INVALID,16,,
VPMOVSXBQ,0x22,EVEX,PFX_66,ESC_0F38,WIG,W_64,OctMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V128,Ity_I16,,,,NULL,Iop_8Sto64,2,,LEGACY
VPMOVSXBQ,0x22,EVEX,PFX_66,ESC_0F38,WIG,W_64,OctMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V256,Ity_I32,,,,NULL,Iop_8Sto64,4,,LEGACY
VPMOVSXBQ,0x22,EVEX,PFX_66,ESC_0F38,WIG,W_64,OctMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V512,Ity_I64,,,,NULL,Iop_8Sto64,8,,LEGACY
VPMOVSQB,0x22,EVEX,PFX_F3,ESC_0F38,W0,W_8,OctMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I16,Ity_V128,,,,m_I64S_to_I8S_sat,Iop_INVALID,2,,
VPMOVSQB,0x22,EVEX,PFX_F3,ESC_0F38,W0,W_8,OctMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I32,Ity_V256,,,,m_I64S_to_I8S_sat,Iop_INVALID,4,,
VPMOVSQB,0x22,EVEX,PFX_F3,ESC_0F38,W0,W_8,OctMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I64,Ity_V512,,,,m_I64S_to_I8S_sat,Iop_INVALID,8,,
VPINSRD,0x22,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple1Scalar,MASK_NONE,,E9NF,rG,rV,imE,imm8,,Ity_V128,Ity_V128,Ity_I32,Ity_I8,,math_PINSRD_128,Iop_INVALID,,,
VPINSRQ,0x22,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple1Scalar,MASK_NONE,,E9NF,rG,rV,imE,imm8,,Ity_V128,Ity_V128,Ity_I64,Ity_I8,,math_PINSRQ_128,Iop_INVALID,,,
VPMOVSXWD,0x23,EVEX,PFX_66,ESC_0F38,WIG,W_32,HalfMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V128,Ity_I64,,,,NULL,Iop_16Sto32,4,,LEGACY
VPMOVSXWD,0x23,EVEX,PFX_66,ESC_0F38,WIG,W_32,HalfMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V256,Ity_V128,,,,NULL,Iop_16Sto32,8,,LEGACY
VPMOVSXWD,0x23,EVEX,PFX_66,ESC_0F38,WIG,W_32,HalfMem,MASK_FULL,,E5,rG,rmE,,,,Ity_V512,Ity_V256,,,,NULL,Iop_16Sto32,16,,LEGACY
VSHUFF32x4,0x23,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,m_Shuffe128,Iop_INVALID,,,
VSHUFF32x4,0x23,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,m_Shuffe128,Iop_INVALID,,,
VSHUFF64x2,0x23,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,m_Shuffe128,Iop_INVALID,,,
VSHUFF64x2,0x23,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,m_Shuffe128,Iop_INVALID,,,
VPMOVSDW,0x23,EVEX,PFX_F3,ESC_0F38,W0,W_16,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_I64,Ity_V128,,,,m_I32S_to_I16S_sat,Iop_INVALID,4,,
VPMOVSDW,0x23,EVEX,PFX_F3,ESC_0F38,W0,W_16,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_V128,Ity_V256,,,,m_I32S_to_I16S_sat,Iop_INVALID,8,,
VPMOVSDW,0x23,EVEX,PFX_F3,ESC_0F38,W0,W_16,HalfMem,MASK_FULL,,E6,rmE,rG,,,,Ity_V256,Ity_V512,,,,m_I32S_to_I16S_sat,Iop_INVALID,16,,
